Place,Location,Rooms,Toilets,Area,Air Conditioning,Built-in Wardrobes,Elevator,Heating,Garage,Terrace,Price
Ático,San Blas,3,2,84,1,1,1,1,1,1,540000
Piso,Ciudad Lineal,2,2,85,1,1,1,1,1,0,375000
Piso,Centro,1,1,31,1,0,0,1,0,0,150000
Piso,Chamberí,7,3,206,0,0,1,1,0,0,875800
Piso,Usera,3,1,100,1,1,1,1,0,1,159900
Piso,Barajas,3,2,140,0,1,1,1,1,1,465000
Piso,San Blas,3,1,93,0,1,1,1,0,1,208000
Ático,Arganzuela,2,1,70,1,0,1,1,0,1,420000
Piso,Centro,2,1,94,1,1,1,1,0,0,630000
Piso,Chamberí,3,1,95,1,1,1,1,0,0,610000
Piso,Chamartín,3,1,80,0,0,0,1,0,1,299900
Piso,Fuencarral,3,1,75,1,1,1,1,0,1,295000
Piso,Chamberí,5,3,194,1,1,1,1,1,1,1395000
Piso,Centro,7,3,205,1,1,1,0,0,0,820000
Piso,Puente de Vallecas,3,1,99,1,1,1,1,0,0,172900
Piso,Latina,3,1,74,1,0,1,1,0,1,185000
Piso,Carabanchel,2,2,90,1,1,1,1,1,0,259500
Piso,Puente de Vallecas,2,1,34,1,1,0,1,0,0,105000
Piso,Latina,3,2,60,0,1,1,1,0,1,153701
Piso,Chamartín,1,1,87,1,0,1,1,0,0,620000
Piso,Retiro,5,4,197,1,1,1,1,1,0,750000
Piso,Chamartín,5,3,180,0,1,1,0,0,1,997000
Dúplex,Salamanca,1,1,35,0,0,1,1,0,0,99900
Piso,Salamanca,3,4,106,1,1,1,1,0,0,1100000
Piso,Centro,1,1,71,0,1,0,1,0,1,260000
Piso,Puente de Vallecas,2,1,62,1,0,0,1,0,0,136000
Piso,Carabanchel,4,1,93,0,0,1,1,0,0,260000
Ático,Hortaleza,4,3,225,1,1,1,1,1,1,930000
Piso,Retiro,4,4,275,1,1,1,1,1,1,1790000
Piso,Chamartín,3,2,90,1,1,1,1,1,0,500000
Piso,Centro,8,5,252,0,1,0,1,0,0,899000
Piso,Chamberí,3,4,220,1,1,1,1,0,1,1890000
Piso,Retiro,1,1,57,0,1,1,1,0,1,399990
Ático,Retiro,3,2,220,1,1,1,1,0,1,1790000
Ático,Salamanca,1,1,69,1,1,1,1,0,1,600000
Piso,Salamanca,3,3,181,1,1,1,1,1,0,2250000
Piso,Latina,3,2,85,0,1,1,1,1,1,249000
Piso,Chamberí,1,1,92,1,1,1,1,0,0,1280000
Piso,Centro,3,3,181,1,1,1,1,0,1,1200000
Piso,Centro,4,2,225,0,1,1,1,1,1,1060000
Piso,Arganzuela,3,2,71,1,0,1,0,1,1,756000
Piso,Salamanca,4,4,170,1,1,1,0,0,0,1900000
Piso,Salamanca,2,2,84,0,1,0,1,0,1,575000
Piso,Villa de Vallecas,3,2,108,1,1,1,1,1,0,382000
Piso,Centro,3,2,100,1,1,1,1,0,0,480000
Dúplex,Chamberí,1,1,24,0,1,1,1,0,0,220000
Piso,Centro,1,1,51,0,0,1,0,0,0,206000
Ático,Centro,4,5,460,0,0,1,0,1,1,2350000
Ático,Moncloa,3,2,160,1,1,1,1,1,1,980000
Piso,Ciudad Lineal,2,1,69,1,1,1,1,0,1,335000
Piso,Ciudad Lineal,3,1,80,0,0,1,0,0,1,299000
Piso,Centro,1,1,45,0,0,1,0,0,0,220000
Piso,Salamanca,3,4,300,1,1,1,1,0,0,4300000
Piso,Chamartín,4,3,157,1,1,1,1,0,0,950000
Piso,Latina,1,1,50,0,1,0,1,0,0,140000
Piso,Centro,3,2,125,0,1,1,1,0,0,780000
Piso,Chamberí,5,4,228,1,1,1,1,0,1,1100000
Dúplex,Tetuán,2,2,93,1,1,0,1,0,0,310000
Piso,Latina,1,1,71,0,0,0,0,0,1,189050
Piso,Tetuán,1,1,27,1,1,1,1,0,0,115100
Piso,Ciudad Lineal,3,1,68,1,0,0,1,0,0,165000
Piso,Centro,2,1,92,0,0,1,0,0,0,510000
Piso,Salamanca,2,2,83,1,1,1,1,0,0,849000
Piso,Hortaleza,3,1,101,1,1,1,1,0,0,390000
Piso,Tetuán,3,2,120,1,1,1,1,0,1,450000
Piso,Salamanca,3,4,400,0,0,1,1,1,0,4700000
Piso,Latina,1,1,41,1,0,1,1,0,0,119000
Piso,Centro,2,2,91,0,1,1,1,0,0,819000
Piso,Centro,3,3,125,1,1,1,1,0,0,1199000
Piso,Chamberí,3,3,223,1,1,1,1,0,0,1127000
Piso,Moratalaz,3,2,91,0,1,1,1,1,1,270000
Piso,Chamberí,2,2,153,1,1,1,1,0,0,950000
Ático,Salamanca,2,1,71,1,1,1,1,1,1,750000
Piso,Moncloa,4,3,145,1,1,1,1,0,0,790000
Piso,Puente de Vallecas,3,1,67,0,0,0,1,0,0,105600
Piso,Ciudad Lineal,4,1,83,0,1,1,1,1,1,218000
Piso,Carabanchel,2,1,64,1,0,1,1,0,0,175000
Piso,Moratalaz,3,2,93,0,1,0,0,0,0,283000
Piso,Salamanca,3,3,129,1,1,1,1,1,1,1690000
Piso,Arganzuela,2,1,62,0,0,1,1,0,0,259000
Piso,Chamberí,3,2,115,1,1,1,1,0,1,590000
Piso,Salamanca,4,2,107,1,1,1,1,0,0,650000
Piso,Salamanca,2,2,87,1,0,1,1,0,0,879000
Piso,Centro,1,1,46,1,1,1,1,0,0,260000
Piso,Ciudad Lineal,3,1,94,1,1,1,1,0,0,339000
Piso,Chamartín,4,3,243,1,1,1,0,1,1,1289000
Piso,Carabanchel,2,1,64,0,1,0,1,0,0,124000
Piso,Retiro,4,2,130,1,1,1,1,1,1,1630000
Piso,Chamberí,2,2,109,1,1,1,1,0,0,899000
Piso,Centro,3,3,134,1,0,1,1,0,0,939000
Piso,Centro,3,2,224,1,0,1,1,0,0,1199000
Dúplex,Puente de Vallecas,4,3,184,1,1,1,1,0,1,400000
Piso,Chamberí,5,4,244,0,1,1,1,1,1,1200000
Piso,Villaverde,3,1,122,1,0,0,1,1,1,215000
Piso,Ciudad Lineal,2,1,57,0,1,0,1,0,1,159000
Piso,Latina,3,1,90,1,1,1,1,0,1,255000
Ático,Centro,4,2,89,1,1,0,1,0,0,285000
Piso,Centro,3,3,246,1,1,1,1,1,1,1600000
Piso,Hortaleza,2,2,81,1,0,1,1,1,0,495000
Piso,San Blas,3,2,89,1,0,0,1,0,1,220000
Piso,Centro,2,2,65,1,1,1,1,0,0,699000
Piso,Retiro,4,4,250,1,1,1,0,0,0,2350000
Piso,Centro,3,2,93,1,1,1,1,0,0,725000
Piso,Salamanca,2,2,65,1,0,1,1,0,0,679000
Piso,Ciudad Lineal,3,1,90,1,1,0,1,0,1,228000
Piso,Salamanca,6,2,171,1,1,1,1,1,0,670000
Piso,Centro,4,3,123,1,1,1,1,0,0,880000
Piso,Moncloa,6,2,215,1,1,1,1,1,1,895000
Piso,Tetuán,5,3,251,0,1,1,1,0,1,849000
Piso,Centro,1,1,45,0,1,1,1,0,1,266000
Piso,Salamanca,3,1,70,1,1,1,1,0,1,399000
Piso,Tetuán,3,2,144,1,1,1,1,1,1,575000
Piso,Villa de Vallecas,3,2,88,1,1,1,1,1,1,330000
Dúplex,Chamberí,6,5,326,0,0,1,1,0,1,1550000
Ático,Centro,1,1,76,1,1,0,1,0,0,410000
Piso,Carabanchel,2,2,105,0,1,1,0,0,1,295000
Ático,San Blas,2,2,112,1,1,1,1,0,1,439000
Piso,Carabanchel,2,1,97,0,1,1,1,0,1,345000
Piso,Centro,3,3,180,1,1,1,0,1,0,925000
Piso,Carabanchel,2,1,37,0,0,0,1,0,0,170000
Piso,Centro,3,3,111,1,1,1,1,0,0,849000
Piso,Puente de Vallecas,3,2,98,0,1,0,1,0,1,205770
Piso,Arganzuela,3,2,111,0,1,1,1,0,1,439900
Piso,Villaverde,2,1,50,1,0,0,0,0,0,99900
Piso,Barajas,3,2,138,0,1,1,1,1,0,402500
Piso,Salamanca,4,3,170,0,1,1,1,1,1,750000
Piso,Centro,3,3,107,1,1,1,1,0,0,789000
Piso,Centro,1,1,55,1,1,1,1,1,0,312000
Piso,Carabanchel,2,1,65,0,1,1,1,0,0,130000
Piso,Ciudad Lineal,4,2,160,1,1,1,1,1,0,895000
Piso,Centro,2,2,65,1,1,1,1,0,0,699000
Piso,Ciudad Lineal,1,1,63,1,1,1,1,1,0,318000
Piso,Usera,3,1,62,0,0,0,1,0,0,125000
Piso,Retiro,2,2,120,1,1,1,1,1,1,1090000
Piso,Ciudad Lineal,5,3,270,1,1,1,0,1,0,1175000
Piso,Puente de Vallecas,2,1,72,0,1,1,1,1,1,155000
Piso,Centro,2,1,97,1,1,0,1,0,0,455000
Piso,Arganzuela,3,2,104,1,1,1,1,1,0,440000
Piso,Villa de Vallecas,3,1,91,0,0,0,0,0,1,136000
Piso,Puente de Vallecas,3,1,84,0,0,1,0,0,1,127000
Piso,Chamberí,4,3,154,0,1,1,1,1,1,895000
Piso,Centro,3,3,89,1,0,1,1,0,0,849000
Piso,Chamberí,2,2,125,1,1,1,1,0,1,1018494
Piso,Centro,2,1,53,0,0,0,1,0,0,189000
Piso,Puente de Vallecas,1,1,64,1,0,1,1,1,0,210000
Piso,Barajas,3,1,96,1,1,0,1,1,1,240000
Piso,Centro,3,3,99,1,0,1,1,0,0,859000
Piso,Chamartín,4,3,276,1,1,1,1,1,0,2200000
Piso,Chamberí,2,2,88,0,1,1,0,0,1,526585
Piso,Centro,2,2,102,1,1,0,1,0,0,790000
Piso,Centro,2,2,101,1,0,0,1,0,0,585000
Piso,Centro,7,3,207,1,1,1,1,0,0,860000
Piso,Arganzuela,1,1,49,1,1,0,1,0,0,155000
Piso,Salamanca,3,4,230,1,1,1,1,0,0,2750000
Piso,Hortaleza,3,2,120,1,1,1,1,1,0,460000
Piso,Chamberí,5,5,310,0,1,1,1,1,0,2650000
Piso,Hortaleza,2,2,87,1,1,1,1,1,0,405500
Piso,Salamanca,3,2,135,1,0,1,1,1,1,1290000
Piso,Ciudad Lineal,2,1,78,1,1,1,1,0,1,275000
Piso,Ciudad Lineal,2,1,71,0,1,0,1,0,1,293000
Piso,Chamartín,4,3,238,1,1,1,1,1,1,1650000
Piso,Chamberí,3,2,168,1,1,1,1,0,0,1400000
Piso,Centro,3,3,110,1,1,1,1,0,0,839000
Piso,Centro,2,2,107,1,1,1,0,0,0,690000
Piso,Tetuán,4,2,105,1,0,1,1,0,0,460000
Piso,Salamanca,4,3,175,1,1,1,0,0,0,1200000
Piso,Salamanca,3,4,255,0,1,1,0,0,0,2400000
Piso,Moncloa,3,2,129,1,1,1,1,0,0,850000
Piso,Tetuán,2,2,111,1,1,1,1,1,1,517500
Piso,Fuencarral,3,1,80,1,0,1,1,0,0,339000
Ático,Moncloa,3,2,136,1,1,1,1,0,1,950000
Piso,Chamartín,3,2,138,1,0,1,1,1,1,790000
Piso,Vicálvaro,3,1,72,1,1,0,1,0,1,152925
Piso,Retiro,3,2,109,0,1,1,1,0,1,455000
Piso,Barajas,3,1,62,0,0,1,1,1,0,175000
Piso,Centro,2,2,89,1,1,1,1,0,1,674900
Piso,Villa de Vallecas,3,2,145,1,1,1,1,1,1,369900
Ático,Tetuán,2,1,108,1,1,1,1,0,1,627000
Piso,Centro,4,1,124,1,0,0,0,0,0,465000
Piso,Hortaleza,3,2,107,0,1,1,1,0,1,378604
Piso,Arganzuela,3,1,82,0,0,1,0,0,0,330030
Piso,Salamanca,2,2,66,1,1,1,1,0,0,679000
Piso,Usera,4,2,114,1,1,0,1,1,1,230000
Piso,Salamanca,2,2,106,1,1,1,1,0,0,995000
Piso,Salamanca,4,5,350,1,1,1,1,0,0,5000000
Piso,Chamberí,1,1,80,0,1,1,1,0,0,700000
Piso,Salamanca,4,5,300,1,0,1,0,0,1,3150000
Piso,Centro,2,1,78,1,1,0,1,0,0,375000
Piso,Chamberí,5,5,400,1,1,1,1,0,1,2800000
Piso,Villaverde,3,1,93,1,0,0,1,0,1,169900
Piso,San Blas,3,1,78,0,1,0,1,0,1,194000
Piso,Centro,3,3,115,1,1,1,0,0,0,849000
Piso,Centro,1,1,34,0,1,0,0,0,0,185000
Piso,Puente de Vallecas,4,2,102,0,0,0,0,0,1,172000
Piso,Chamberí,3,4,220,1,1,1,0,0,1,1975000
Piso,Salamanca,2,3,113,1,1,1,1,0,1,995000
Piso,Retiro,2,1,47,1,1,1,1,0,0,215000
Piso,Ciudad Lineal,2,1,80,1,1,1,1,0,1,290000
Piso,Chamberí,4,4,325,1,1,1,1,1,1,3265000
Piso,Salamanca,2,2,122,1,0,1,1,0,0,755000
Dúplex,Puente de Vallecas,2,1,80,1,1,0,1,0,1,179000
Piso,Centro,2,2,137,1,1,1,1,0,0,1000000
Piso,Carabanchel,2,1,83,0,0,0,1,0,1,124000
Piso,Usera,3,1,89,1,1,1,1,0,1,170000
Piso,Centro,2,1,92,1,1,0,1,0,0,400000
Piso,Centro,2,1,83,0,1,1,1,1,0,350000
Piso,Latina,3,1,93,0,0,1,1,0,1,335000
Piso,Puente de Vallecas,2,1,45,1,0,1,1,0,1,145000
Piso,Centro,2,1,77,1,1,0,1,0,0,339000
Piso,Chamberí,4,2,127,0,0,1,0,0,0,389000
Piso,Carabanchel,3,1,80,0,0,0,0,0,1,146000
Piso,Chamberí,1,1,68,1,1,1,0,0,0,310000
Piso,Centro,3,3,125,1,1,1,1,0,0,1199000
Piso,Chamartín,2,2,104,1,1,1,1,1,0,500000
Piso,Retiro,1,1,59,1,1,0,1,0,0,280000
Piso,Chamberí,4,2,171,0,0,1,1,0,0,725000
Piso,Latina,1,2,75,1,1,1,1,1,1,175000
Piso,Moncloa,3,1,75,0,1,1,1,0,1,280000
Piso,Centro,3,2,142,1,0,1,1,0,1,575000
Piso,Chamberí,2,2,144,1,1,1,1,1,1,1112710
Piso,Salamanca,3,3,180,0,0,1,0,0,0,1550000
Piso,Centro,2,2,98,1,1,1,1,0,0,899000
Piso,Usera,3,1,64,1,1,0,1,0,1,159000
Piso,Barajas,4,2,100,0,1,1,1,1,0,279000
Piso,Centro,1,1,37,0,0,0,1,0,0,185000
Piso,Puente de Vallecas,3,2,90,0,0,1,0,0,0,195000
Piso,Centro,1,1,47,1,1,1,1,0,0,248000
Piso,Fuencarral,2,1,60,1,0,1,1,0,1,220000
Piso,Centro,4,2,258,1,1,1,1,0,0,1300000
Piso,Salamanca,2,3,92,1,1,1,1,0,0,775000
Piso,Carabanchel,2,1,53,0,1,1,1,0,1,195000
Piso,Centro,2,3,124,1,1,1,0,0,0,950000
Piso,Arganzuela,1,1,50,0,1,0,1,0,0,290000
Piso,Centro,3,3,90,1,1,1,1,0,0,859000
Piso,Salamanca,1,1,60,0,1,1,1,0,0,385500
Piso,Salamanca,4,2,131,1,1,1,1,0,1,775000
Piso,Carabanchel,2,1,64,0,1,0,1,0,0,129000
Piso,Carabanchel,3,1,69,0,0,0,1,0,1,129000
Piso,Chamberí,8,2,183,1,0,1,1,0,0,970000
Piso,Latina,1,1,50,1,1,1,1,0,0,201000
Piso,Latina,3,1,60,0,1,1,1,0,1,170300
Piso,Chamberí,2,2,190,1,1,1,1,1,1,1110510
Piso,Salamanca,4,1,93,0,0,1,1,0,0,520000
Piso,Centro,1,1,78,0,0,0,1,0,0,360000
Piso,Fuencarral,3,2,125,1,1,1,1,1,0,495000
Piso,Centro,2,2,140,1,1,1,1,0,0,1250000
Piso,Puente de Vallecas,3,2,100,0,1,1,1,0,1,255000
Piso,Salamanca,4,2,175,1,0,1,1,0,0,849000
Piso,Centro,1,1,84,1,1,1,1,0,0,485000
Piso,Chamartín,4,3,291,0,1,1,1,1,1,1480000
Piso,Arganzuela,2,1,82,1,1,1,1,0,1,319000
Apartamento,Centro,1,1,42,1,0,1,1,0,0,289000
Piso,Centro,6,3,141,1,1,1,1,0,1,500000
Piso,Chamberí,4,2,162,1,1,1,1,0,1,849000
Piso,Carabanchel,1,1,49,0,0,1,1,0,1,105000
Piso,Chamberí,3,2,112,1,1,1,0,0,1,600000
Piso,Chamberí,4,1,105,0,1,1,1,0,0,449000
Piso,Chamberí,3,1,78,0,1,1,1,0,0,420000
Piso,Chamberí,1,1,41,1,1,1,1,0,0,305000
Piso,Chamartín,4,3,291,0,1,1,1,1,1,1480000
Piso,Fuencarral,4,3,210,1,1,1,1,1,1,725000
Piso,Tetuán,3,1,100,0,0,0,1,0,1,350000
Piso,Chamberí,3,4,267,1,1,1,1,0,0,1680000
Dúplex,Hortaleza,1,1,90,1,0,1,1,1,0,245000
Piso,Arganzuela,1,1,50,1,1,1,1,0,0,273000
Piso,Puente de Vallecas,3,2,118,0,0,1,0,0,1,305500
Piso,Centro,1,1,60,0,1,1,0,0,1,235000
Piso,Hortaleza,4,3,269,1,1,1,1,1,1,1490000
Piso,Latina,3,1,68,1,0,0,1,0,0,164900
Piso,Usera,3,2,102,0,1,1,1,0,1,269900
Piso,Ciudad Lineal,2,1,58,0,0,0,1,0,0,196000
Piso,Centro,1,1,65,1,1,1,1,0,1,320000
Piso,Retiro,3,2,140,1,1,1,0,0,0,850000
Piso,Salamanca,2,2,102,1,1,1,1,0,0,995000
Piso,Puente de Vallecas,3,1,73,0,1,0,0,0,1,148500
Piso,Carabanchel,4,2,98,1,1,0,1,1,1,280000
Piso,Chamberí,5,5,275,1,1,1,1,1,1,2690000
Piso,Moncloa,2,1,78,1,0,1,1,0,0,465000
Piso,Retiro,2,2,124,1,1,1,1,1,0,1300000
Piso,Centro,3,1,58,0,1,0,0,0,1,151200
Piso,Chamartín,4,3,164,0,1,1,1,0,1,800000
Ático,Centro,3,2,122,0,1,1,0,0,1,900000
Piso,Puente de Vallecas,3,2,95,0,1,1,1,0,1,195000
Piso,Salamanca,3,2,105,1,1,1,1,0,0,650000
Piso,Centro,1,1,75,0,1,1,1,0,1,400000
Piso,Arganzuela,3,1,72,1,0,1,1,0,0,320000
Piso,Latina,1,1,30,1,1,0,1,0,0,120000
Piso,Latina,4,3,150,1,1,1,1,0,1,325000
Piso,Arganzuela,3,2,118,0,0,1,1,1,1,465000
Piso,Fuencarral,3,2,108,0,1,1,1,0,1,379999
Piso,San Blas,2,1,57,1,0,0,1,0,1,156000
Piso,Moncloa,2,1,86,0,1,1,1,0,0,257000
Piso,Tetuán,1,1,50,1,1,1,1,0,0,259000
Piso,Salamanca,3,2,130,0,1,1,1,0,0,850000
Piso,San Blas,2,1,51,0,0,1,0,0,0,155000
Dúplex,Usera,1,1,40,0,1,0,1,0,0,159000
Piso,Fuencarral,4,2,131,0,1,1,1,0,1,431205
Piso,Latina,1,1,47,0,0,0,1,0,0,140000
Piso,Centro,3,4,133,1,1,1,1,0,0,1019000
Piso,Arganzuela,3,1,72,0,0,0,1,0,0,310000
Piso,San Blas,2,2,85,0,1,1,1,1,0,299000
Piso,Hortaleza,3,1,85,0,0,1,1,0,0,300000
Piso,Ciudad Lineal,4,2,145,0,1,1,1,0,1,330000
Piso,Latina,3,1,102,0,0,1,1,0,0,157000
Piso,Carabanchel,3,1,84,0,0,0,0,0,1,121600
Piso,Salamanca,3,3,215,1,1,1,0,0,0,1195000
Piso,Carabanchel,3,2,126,1,0,0,1,0,1,248000
Piso,Tetuán,1,1,94,1,0,0,0,0,0,487700
Piso,Chamberí,4,2,442,0,0,1,0,0,1,2800000
Piso,Chamartín,3,2,122,0,1,1,1,0,0,730000
Piso,Retiro,3,2,122,1,1,1,1,1,1,370000
Piso,Centro,2,2,99,1,1,1,1,0,1,889000
Piso,Chamberí,2,1,79,0,1,1,1,0,0,309700
Piso,Salamanca,3,4,340,1,0,0,0,0,0,1720282
Piso,Chamberí,4,1,132,0,0,0,1,0,1,675000
Piso,Arganzuela,2,1,55,0,1,1,0,0,0,224200
Piso,Barajas,3,2,66,1,1,0,1,0,0,239000
Piso,Centro,3,3,115,1,1,1,1,0,0,859000
Piso,Salamanca,5,4,195,0,1,1,1,1,1,1200000
Piso,Centro,3,2,167,0,1,1,1,0,0,1360000
Piso,Salamanca,2,2,100,0,0,1,1,0,0,700000
Ático,Moratalaz,4,3,190,1,1,1,1,1,1,850000
Piso,Moncloa,4,3,278,1,1,1,1,0,0,1450000
Piso,Puente de Vallecas,2,1,60,1,0,0,0,0,0,125000
Piso,Chamartín,4,3,166,1,1,1,1,1,1,1500000
Ático,Tetuán,3,1,125,1,0,1,1,0,1,570000
Piso,Tetuán,1,1,61,1,1,1,0,0,0,427000
Piso,Salamanca,3,2,250,0,0,1,0,0,0,1095058
Piso,Moncloa,6,2,215,1,1,1,1,1,1,895000
Piso,Centro,1,1,49,1,1,0,1,0,0,315000
Piso,Tetuán,2,1,30,0,0,0,1,0,0,135000
Piso,Ciudad Lineal,2,2,125,1,1,1,1,1,1,520000
Piso,Salamanca,4,2,125,1,1,1,1,0,1,624000
Piso,Centro,2,2,72,1,1,1,1,0,0,839000
Piso,Ciudad Lineal,3,3,159,1,1,1,1,1,1,790000
Piso,Ciudad Lineal,2,2,72,0,0,0,1,0,1,250000
Piso,Chamartín,2,2,84,1,1,1,1,0,0,325000
Piso,Carabanchel,2,2,87,1,1,1,1,1,0,270000
Piso,Ciudad Lineal,3,2,113,1,1,1,1,0,0,339000
Piso,Usera,4,1,127,1,1,0,1,0,1,240000
Piso,Moncloa,4,2,266,1,1,1,1,0,1,1360000
Piso,Fuencarral,4,4,201,1,1,1,1,1,1,874000
Piso,Centro,2,2,118,1,1,1,1,0,0,750000
Piso,San Blas,2,1,50,1,1,0,1,0,0,179900
Ático,Chamartín,4,3,486,1,1,1,1,0,1,2600000
Piso,Retiro,3,1,78,0,0,0,1,0,0,370000
Ático,Fuencarral,2,1,141,1,1,1,1,1,1,445000
Piso,Centro,2,2,91,1,1,0,1,0,0,819000
Piso,Carabanchel,2,1,72,1,1,0,1,0,0,142000
Piso,Salamanca,2,1,71,0,1,1,1,0,0,420000
Ático,Tetuán,2,2,85,1,1,1,1,1,1,299999
Piso,Latina,1,1,37,0,1,0,1,0,0,157600
Piso,Puente de Vallecas,3,2,130,1,1,1,1,1,0,360000
Piso,Ciudad Lineal,1,1,74,1,0,1,1,0,0,190000
Piso,Arganzuela,3,1,97,1,1,1,1,0,1,402610
Piso,Centro,1,1,25,0,0,0,1,0,0,179000
Dúplex,Ciudad Lineal,4,3,259,1,1,1,1,1,0,1200000
Piso,Latina,3,1,68,1,0,0,1,0,1,164900
Piso,Centro,2,2,75,1,1,1,1,0,0,380000
Piso,Chamberí,3,3,96,1,1,1,1,0,0,799000
Piso,Salamanca,7,2,166,0,0,1,0,0,0,826302
Piso,San Blas,3,2,104,1,1,1,1,0,0,389500
Piso,Chamartín,3,3,137,1,1,1,1,0,1,790000
Piso,Centro,3,4,146,1,1,1,1,0,0,1300000
Piso,Salamanca,3,1,84,1,0,0,1,0,1,399990
Piso,Salamanca,3,2,158,1,1,1,1,1,1,870000
Piso,Chamartín,6,3,160,0,0,1,0,0,1,725000
Piso,Centro,3,3,104,1,1,1,1,0,0,890000
Piso,Chamberí,5,3,194,1,1,1,1,0,1,845000
Piso,Villaverde,1,1,67,0,1,1,0,0,0,131000
Piso,Moncloa,3,2,160,1,1,1,1,1,0,770000
Piso,Ciudad Lineal,2,1,60,1,1,0,1,0,0,165000
Piso,Tetuán,2,2,107,1,0,0,0,0,0,750000
Piso,Moratalaz,3,1,90,1,1,1,1,0,1,284000
Piso,Latina,3,1,95,0,1,1,1,0,0,355000
Piso,Usera,2,1,67,0,0,1,1,0,0,144500
Piso,Tetuán,2,1,38,0,0,0,1,0,0,134900
Piso,Puente de Vallecas,2,1,68,1,0,0,1,0,0,168860
Piso,Centro,3,2,140,0,0,1,1,0,0,499000
Piso,Chamberí,2,2,220,1,1,1,1,1,1,847000
Piso,Moncloa,1,1,48,1,1,1,1,0,1,415000
Dúplex,Chamartín,1,3,252,1,1,1,1,1,1,2300000
Piso,Salamanca,2,2,100,1,1,1,1,1,0,440000
Piso,Salamanca,3,2,138,0,0,1,1,0,1,649000
Piso,Centro,2,1,49,1,0,1,0,0,0,425000
Piso,Tetuán,3,2,106,0,1,1,0,0,1,535000
Piso,Puente de Vallecas,2,1,103,0,0,0,1,0,1,175000
Dúplex,Salamanca,3,3,412,1,1,1,1,1,1,4700000
Piso,Carabanchel,3,1,63,1,0,0,1,0,0,150000
Piso,Latina,3,1,75,0,1,1,1,0,1,199999
Piso,Ciudad Lineal,1,1,48,1,0,0,0,0,0,155000
Piso,Fuencarral,3,2,149,1,1,1,1,1,0,555000
Piso,Fuencarral,2,1,55,1,1,1,1,0,0,235000
Piso,Fuencarral,2,2,50,1,1,0,1,0,0,175000
Piso,Hortaleza,2,1,59,0,0,0,0,0,1,157600
Piso,Tetuán,3,3,201,1,0,1,1,0,1,1449000
Piso,Salamanca,2,2,67,1,1,1,1,0,0,879000
Piso,Centro,2,1,77,1,1,0,1,0,0,339000
Piso,Retiro,5,2,160,0,1,1,1,0,1,565000
Piso,Centro,3,3,90,1,0,1,1,0,0,859000
Piso,Moncloa,1,1,65,1,1,1,1,0,0,360000
Piso,San Blas,3,2,104,1,1,1,1,1,0,359900
Piso,Chamartín,2,2,260,1,1,1,1,1,0,2700000
Piso,Salamanca,4,1,97,1,0,1,1,0,0,799000
Piso,Retiro,3,2,119,1,1,1,1,1,0,490000
Piso,Villaverde,4,2,107,1,1,1,1,1,0,274500
Piso,Hortaleza,4,2,133,1,1,1,0,1,0,614999
Piso,Centro,2,2,105,1,0,0,1,0,0,839000
Piso,Tetuán,5,3,205,1,1,1,0,1,0,720000
Piso,Ciudad Lineal,2,1,62,0,0,0,0,0,1,212500
Piso,Tetuán,1,1,39,0,1,0,1,0,1,185000
Piso,Usera,2,1,44,0,1,0,0,0,0,95000
Piso,Moncloa,3,3,215,0,0,1,0,0,1,1322500
Piso,Chamartín,3,3,127,1,1,1,1,0,0,950000
Piso,Centro,1,1,39,0,0,0,1,0,0,169000
Piso,Salamanca,3,2,135,1,1,1,1,0,1,1100000
Piso,Centro,1,1,78,0,1,1,1,0,1,345000
Piso,Barajas,2,2,81,1,1,1,1,1,0,365000
Piso,Moncloa,3,2,154,0,0,1,1,0,0,695000
Piso,Arganzuela,2,1,62,0,0,1,1,0,0,259000
Piso,Ciudad Lineal,4,2,157,0,0,1,0,0,1,498300
Piso,Latina,4,2,130,1,1,1,1,1,1,410000
Piso,Centro,1,1,61,1,1,1,1,0,0,459000
Piso,Centro,3,3,115,1,1,1,1,0,0,859000
Piso,Chamartín,4,3,236,1,1,1,1,1,1,1550000
Piso,Villaverde,2,1,76,1,1,1,1,1,0,169000
Piso,Ciudad Lineal,3,1,67,0,0,1,0,0,1,169900
Dúplex,Salamanca,2,2,115,1,1,1,1,0,1,825000
Piso,Arganzuela,5,2,140,0,1,1,1,0,1,515000
Piso,Tetuán,3,1,85,0,0,1,1,0,0,310000
Piso,Arganzuela,3,1,101,1,1,1,1,0,0,419000
Piso,Ciudad Lineal,3,1,75,1,1,1,1,0,1,299900
Piso,Arganzuela,2,2,92,1,0,1,1,1,0,445000
Piso,Ciudad Lineal,3,1,81,0,0,0,1,0,0,225000
Piso,Chamartín,4,2,125,1,1,1,1,1,1,889000
Piso,Carabanchel,3,1,65,1,1,0,1,0,1,135000
Piso,Ciudad Lineal,1,1,56,0,0,1,0,0,0,178000
Piso,Carabanchel,2,1,99,0,0,1,1,0,1,345000
Piso,Chamartín,4,5,420,1,1,1,1,1,1,3800000
Piso,Centro,3,1,55,0,1,1,1,0,0,263000
Piso,Ciudad Lineal,2,1,64,0,0,1,0,0,0,219000
Piso,Villaverde,2,1,88,1,0,0,1,0,1,145000
Piso,Latina,2,1,42,0,0,0,1,0,1,130000
Piso,Tetuán,3,1,61,0,0,0,0,0,1,225000
Piso,Carabanchel,3,1,67,0,0,0,1,0,0,149900
